"customer_id","orders","revenue","avg_order_value"
"15370","7","3581.4100","26.7269402985074627"
"15372","1","3173.7200","81.3774358974358974"
"15373","12","4135.0500","20.3697044334975369"
"15374","1","335.4000","47.9142857142857143"
"15376","3","1951.0600","10.8392222222222222"
"15379","7","5739.8500","20.9483576642335766"
"15380","5","2222.8200","46.3087500000000000"
"15381","2","697.0500","69.7050000000000000"
"15382","6","8842.1100","20.3266896551724138"
"15384","2","765.9500","16.2968085106382979"
"15385","1","773.4400","38.6720000000000000"
"15386","1","601.7400","12.8029787234042553"
"15388","1","280.6800","14.0340000000000000"
"15389","1","500.0000","500.0000000000000000"
"15392","4","2354.6900","19.6224166666666667"
"15393","2","272.4200","20.9553846153846154"
"15394","4","3619.3000","26.2268115942028986"
"15395","1","180.6500","15.0541666666666667"
"15396","1","565.2200","29.7484210526315789"
"15397","1","157.5000","15.7500000000000000"
"15398","2","2196.6800","19.4396460176991150"
"15399","3","1041.7900","17.0785245901639344"
"15400","5","972.1000","64.8066666666666667"
"15402","2","993.7600","16.5626666666666667"
"15405","1","349.1000","43.6375000000000000"
"15406","2","750.7300","9.6247435897435897"
"15407","4","1536.3300","6.3223456790123457"
"15408","1","434.6300","8.6926000000000000"
"15410","8","5202.0400","30.4212865497076023"
"15411","4","2093.0600","14.3360273972602740"
"15412","1","439.6200","23.1378947368421053"
"15414","3","1218.7700","22.5698148148148148"
"15415","1","844.4500","12.4183823529411765"
"15416","4","6818.6200","22.2830718954248366"
"15417","1","773.3000","18.4119047619047619"
"15419","1","168.4600","16.8460000000000000"
"15421","4","1726.2000","19.1800000000000000"
"15422","2","114.7000","16.3857142857142857"
"15423","1","51.0000","17.0000000000000000"
"15424","2","521.1000","20.8440000000000000"
"15426","5","2414.3600","5.2946491228070175"
"15427","3","2148.1900","4.8057941834451902"
"15428","1","175.8000","15.9818181818181818"
"15429","2","656.9500","5.1728346456692913"
"15432","1","348.2800","19.3488888888888889"
"15433","2","751.6500","13.1868421052631579"
"15434","5","1493.9400","18.6742500000000000"
"15435","1","173.7900","5.1114705882352941"
"15436","3","1617.5300","3.4269703389830508"
"15437","1","255.5700","4.0566666666666667"
"15438","1","261.3100","5.9388636363636364"
"15440","3","538.0100","5.7850537634408602"
"15442","1","594.0000","297.0000000000000000"
"15443","7","4457.2800","8.5388505747126437"
"15444","2","2191.6200","6.4649557522123894"
"15445","1","214.9000","23.8777777777777778"
"15447","1","229.8900","17.6838461538461538"
"15448","1","748.1300","17.8126190476190476"
"15449","3","1817.5300","16.2279464285714286"
"15450","1","684.6800","13.4250980392156863"
"15452","3","896.0200","9.9557777777777778"
"15453","7","2058.3800","4.8318779342723005"
"15454","1","281.9000","8.0542857142857143"
"15456","3","769.0100","7.3239047619047619"
"15457","1","465.5200","4.5639215686274510"
"15458","1","181.5600","22.6950000000000000"
"15460","1","438.3700","4.4279797979797980"
"15462","3","309.6000","22.1142857142857143"
"15463","1","197.5400","19.7540000000000000"
"15464","1","1566.4600","6.7230042918454936"
"15465","18","16481.1000","105.6480769230769231"
"15466","1","495.0600","6.3469230769230769"
"15467","3","776.4200","10.3522666666666667"
"15468","2","671.3300","19.7450000000000000"
"15469","2","907.2600","23.2630769230769231"
"15471","1","794.4300","8.2753125000000000"
"15472","1","597.4700","5.2873451327433628"
"15473","7","2834.4000","166.7294117647058824"
"15475","1","547.3100","16.0973529411764706"
"15478","2","2453.9600","33.6158904109589041"
"15480","1","1343.5800","20.9934375000000000"
"15482","12","25468.1600","116.2929680365296804"
"15483","4","331.9400","2.6344444444444444"
"15484","4","4522.8300","19.3283333333333333"
"15485","3","2976.5000","29.1813725490196078"
"15488","1","182.6400","45.6600000000000000"
"15489","3","1990.5500","23.4182352941176471"
"15491","6","5876.4400","22.4291603053435115"
"15492","2","848.6200","18.4482608695652174"
"15493","5","3309.7100","7.2901101321585903"
"15494","2","2006.1200","10.1319191919191919"
"15497","2","2658.2000","91.6620689655172414"
"15498","27","19656.2200","26.5624594594594595"
"15500","4","1496.7000","16.8168539325842697"
"15502","12","13879.8800","42.8391358024691358"
"15503","1","224.3800","2.2438000000000000"
"15504","1","75.1800","3.7590000000000000"
"15505","5","5013.2400","34.8141666666666667"
"15506","3","1369.8600","5.8792274678111588"
"15507","1","759.9500","11.6915384615384615"
"15508","6","1569.8900","10.9782517482517483"
"15510","1","500.0000","250.0000000000000000"
"15511","5","1461.7100","6.4392511013215859"
"15512","2","222.5000","17.1153846153846154"
"15513","19","24552.1100","52.3499147121535181"
"15514","11","10350.6400","38.6217910447761194"
"15516","3","80.7500","4.2500000000000000"
"15517","1","381.7400","8.6759090909090909"
"15518","8","3006.0400","9.7598701298701299"
"15520","1","719.1000","20.5457142857142857"
"15521","8","5864.4400","21.0194982078853047"
"15522","2","580.1300","7.1620987654320988"
"15523","1","570.1900","30.0100000000000000"
"15524","1","880.0000","440.0000000000000000"
"15525","3","1311.7500","4.8763940520446097"
"15526","2","645.9400","71.7711111111111111"
"15527","8","4739.9800","18.5155468750000000"
"15528","1","461.9800","11.8456410256410256"
"15529","11","5901.1200","6.2051735015772871"
"15530","4","2387.7600","15.1124050632911392"
"15531","2","2688.0300","8.6154807692307692"
"15532","4","2411.2900","6.4472994652406417"
"15533","3","970.0000","9.7000000000000000"
"15535","4","962.7300","7.5213281250000000"
"15537","1","129.6200","4.3206666666666667"
"15539","1","624.3600","12.4872000000000000"
"15540","1","256.2300","15.0723529411764706"
"15541","1","119.4200","3.1426315789473684"
"15543","1","161.7100","4.2555263157894737"
"15544","9","4749.3400","14.7038390092879257"
"15545","2","606.8200","4.5625563909774436"
"15547","14","8085.5500","7.1935498220640569"
"15549","3","2311.6100","15.5141610738255034"
"15550","4","837.3800","9.4087640449438202"
"15551","1","694.0500","14.7670212765957447"
"15552","1","165.3800","5.3348387096774194"
"15553","1","598.2200","8.0840540540540541"
"15554","1","361.2000","15.0500000000000000"
"15555","16","7762.0100","6.0974155538098979"
"15556","1","392.2700","8.9152272727272727"
"15557","1","581.0500","21.5203703703703704"
"15561","4","953.5300","25.0928947368421053"
"15562","1","269.1000","134.5500000000000000"
"15563","4","2204.6800","13.2812048192771084"
"15565","2","502.6200","23.9342857142857143"
"15567","1","186.0100","26.5728571428571429"
"15568","3","1044.2300","15.1337681159420290"
"15569","5","3301.4000","66.0280000000000000"
"15570","12","6570.8500","12.9858695652173913"
"15571","4","855.8300","9.9515116279069767"
"15572","7","3782.7300","12.6937248322147651"
"15573","2","792.7500","6.2421259842519685"
"15574","4","1118.8400","4.7813675213675214"
"15576","1","1488.8600","22.5584848484848485"
"15577","3","426.5000","7.8981481481481481"
"15578","1","135.0500","9.6464285714285714"
"15579","2","416.5000","6.7177419354838710"
"15581","13","4014.7000","19.5839024390243902"
"15582","3","1083.6100","15.9354411764705882"
"15584","4","1081.7900","5.8475135135135135"
"15585","1","665.5600","15.4781395348837209"
"15587","4","1564.5600","111.7542857142857143"
"15589","3","800.9300","16.6860416666666667"
"15592","1","448.1900","16.0067857142857143"
"15593","1","199.8000","39.9600000000000000"
"15594","5","2283.3600","16.7894117647058824"
"15596","5","2699.0100","20.1418656716417910"
"15597","1","628.2900","15.3241463414634146"
"15598","1","398.8000","16.6166666666666667"
"15599","2","1087.2500","14.6925675675675676"
"15601","14","10265.1700","17.2234395973154362"
"15602","9","2055.0500","25.6881250000000000"
"15603","1","83.0400","27.6800000000000000"
"15604","1","246.2400","12.9600000000000000"
"15605","5","1884.2300","18.4728431372549020"
"15606","9","4089.4300","38.5795283018867925"
"15607","1","107.0400","7.6457142857142857"
"15608","4","1519.0000","18.9875000000000000"
"15609","1","429.7300","18.6839130434782609"
"15610","1","158.3200","17.5911111111111111"
"15611","13","5776.8700","60.8091578947368421"
"15612","2","248.4000","27.6000000000000000"
"15615","23","16740.3900","26.9571497584541063"
"15618","4","1093.7310","17.3608095238095238"
"15619","1","336.4000","112.1333333333333333"
"15620","3","2575.4900","15.8005521472392638"
"15621","4","3469.7900","115.6596666666666667"
"15622","9","5812.4400","21.3692647058823529"
"15623","1","375.2800","16.3165217391304348"
"15624","4","1000.1500","18.1845454545454545"
"15625","4","2084.6100","23.6887500000000000"
"15626","2","950.2200","13.7713043478260870"
"15628","9","5403.8800","20.3153383458646617"
"15630","2","1831.3000","19.6913978494623656"
"15632","8","5025.1300","19.1069581749049430"
"15634","1","330.9500","16.5475000000000000"
"15636","2","1859.3600","35.0822641509433962"
"15637","1","252.1300","14.0072222222222222"
"15639","1","518.3000","17.2766666666666667"
"15640","15","20252.8700","29.6094590643274854"
"15641","4","3079.8300","16.8296721311475410"
"15643","3","1198.3500","22.6103773584905660"
"15644","4","1216.1700","3.6195535714285714"
"15645","1","1052.7500","13.8519736842105263"
"15646","3","695.7600","12.2063157894736842"
"15648","2","1517.8500","28.1083333333333333"
"15649","2","1632.0000","408.0000000000000000"
"15651","3","1511.3800","29.6349019607843137"
"15652","1","507.7700","15.3869696969696970"
"15653","2","1354.5600","123.1418181818181818"
"15654","2","1141.9500","36.8370967741935484"
"15655","1","955.8500","17.7009259259259259"
"15656","4","1244.3200","15.3619753086419753"
"15657","1","30.0000","30.0000000000000000"
"15658","5","1641.8000","22.4904109589041096"
"15659","1","598.9500","26.0413043478260870"
"15660","9","2533.0500","17.4693103448275862"
"15661","2","599.8000","85.6857142857142857"
"15663","1","183.1400","15.2616666666666667"
"15664","1","655.8500","22.6155172413793103"
"15665","2","3121.7500","19.8837579617834395"
"15667","1","366.2400","22.8900000000000000"
"15668","1","152.6400","76.3200000000000000"
"15669","4","2181.3600","33.0509090909090909"
"15670","1","264.2500","14.6805555555555556"
"15671","7","5026.7300","36.4255797101449275"
"15673","4","5939.0400","25.2725106382978723"
"15674","5","3929.3600","21.1255913978494624"
"15675","3","619.5500","15.1109756097560976"
"15676","3","4994.6000","16.9308474576271186"
"15677","1","970.3400","20.2154166666666667"
"15678","1","432.4000","28.8266666666666667"
"15679","4","1113.0700","7.3713245033112583"
"15680","3","2228.5900","17.1430000000000000"
"15681","5","2478.5000","27.2362637362637363"
"15683","1","305.6500","19.1031250000000000"
"15687","9","4619.5700","18.4782800000000000"
"15689","2","448.5000","23.6052631578947368"
"15690","2","353.6400","12.6300000000000000"
"15691","1","228.6000","76.2000000000000000"
"15692","1","385.8000","14.8384615384615385"
"15694","14","13478.7800","98.3852554744525547"
"15695","2","644.9400","18.9688235294117647"
"15696","8","4559.2400","15.8858536585365854"
"15699","1","437.5500","16.8288461538461538"
"15700","2","1022.6300","7.9892968750000000"
"15701","4","2325.5700","6.8399117647058824"
"15703","1","277.5000","39.6428571428571429"
"15704","4","4207.0600","22.6186021505376344"
"15705","1","159.0000","22.7142857142857143"
"15706","4","1964.1600","22.8390697674418605"
"15707","4","1535.8300","4.9542903225806452"
"15708","7","5845.4900","12.5980387931034483"
"15709","1","201.1300","22.3477777777777778"
"15712","5","1600.1600","19.5141463414634146"
"15713","2","877.8900","21.4119512195121951"
"15714","2","455.1000","9.8934782608695652"
"15716","4","2103.3200","11.3692972972972973"
"15717","1","256.5000","25.6500000000000000"
"15719","13","8269.1600","5.7785883997204752"
"15720","1","959.5300","5.1311764705882353"
"15721","1","987.0400","6.8071724137931034"
"15722","5","4877.1200","32.7323489932885906"
"15723","1","311.5500","5.4657894736842105"
"15724","2","322.3500","21.4900000000000000"
"15725","1","680.6200","13.3454901960784314"
"15727","7","7932.5300","18.8421140142517815"
"15729","1","117.0000","16.7142857142857143"
"15730","3","1850.5700","16.0919130434782609"
"15732","2","440.1200","20.9580952380952381"
"15733","1","308.8000","16.2526315789473684"
"15734","2","1732.1000","43.3025000000000000"
"15737","8","2032.9500","16.6635245901639344"
"15738","16","6396.1500","28.4273333333333333"
"15739","1","684.8000","52.6769230769230769"
"15740","1","285.2400","16.7788235294117647"
"15743","4","1236.2400","9.4369465648854962"
"15744","1","83.5200","11.9314285714285714"
"15745","4","1591.9200","17.3034782608695652"
"15746","1","254.7200","6.2126829268292683"
"15747","3","1710.6100","11.5581756756756757"
"15748","1","206.6600","7.1262068965517241"
"15749","3","108221.8000","4162.3769230769230769"
"15750","8","4148.1100","8.8634829059829060"
"15752","7","4145.1400","6.7291233766233766"
"15753","1","79.2000","79.2000000000000000"
"15754","3","763.7300","16.9717777777777778"
"15755","6","3571.6300","16.7682159624413146"
"15756","4","844.1900","2.8233779264214047"
"15757","2","1029.4100","15.5971212121212121"
"15758","1","239.2500","21.7500000000000000"
"15759","3","253.0400","36.1485714285714286"
"15762","2","845.1000","15.6500000000000000"
"15763","2","1598.5300","17.0056382978723404"
"15764","6","4509.7100","17.8956746031746032"
"15766","1","484.8600","28.5211764705882353"
"15768","3","1091.8800","25.3925581395348837"
"15769","26","119488.5400","426.7447857142857143"
"15773","1","752.6200","50.1746666666666667"
"15774","1","400.6500","10.8283783783783784"
"15775","1","203.0000","15.6153846153846154"
"15776","1","379.3600","13.0813793103448276"
"15777","4","2242.0000","57.4871794871794872"
"15780","3","755.7600","17.1763636363636364"
"15781","3","455.5600","16.8725925925925926"
"15782","3","4172.9400","57.9575000000000000"
"15783","1","319.8200","16.8326315789473684"
"15785","5","3779.9500","32.8691304347826087"
"15786","3","7073.9000","19.4873278236914601"
"15787","3","1460.4000","4.8680000000000000"
"15789","1","435.6000","14.5200000000000000"
"15790","1","326.2700","5.8262500000000000"
"15791","2","2793.5900","22.1713492063492063"
"15793","3","3900.3300","97.5082500000000000"
"15795","1","784.5300","15.0871153846153846"
"15796","8","5350.2700","20.9814509803921569"
"15797","4","3883.8000","277.4142857142857143"
"15799","3","1588.6700","9.5129940119760479"
"15800","2","953.0400","5.5733333333333333"
"15801","3","1378.3300","16.2156470588235294"
"15802","1","451.4200","451.4200000000000000"
"15803","1","811.5000","54.1000000000000000"
"15804","13","6798.9400","16.9549625935162095"
"15805","17","8084.4400","18.6277419354838710"
"15806","3","1682.2900","32.3517307692307692"
"15807","3","1441.6400","20.8933333333333333"
"15808","4","6941.2200","20.7820958083832335"
"15809","5","830.4300","14.3177586206896552"
"15810","4","1796.2000","16.0375000000000000"
"15811","6","3710.2800","17.4191549295774648"
"15812","5","2928.7500","42.4456521739130435"
"15813","2","1986.2700","35.4691071428571429"
"15814","4","2648.6000","26.2237623762376238"
"15815","5","2643.0000","44.7966101694915254"
"15819","4","2689.6700","15.3695428571428571"
"15820","1","266.8800","10.6752000000000000"
"15821","2","974.5000","9.3701923076923077"
"15822","2","1308.5900","29.0797777777777778"
"15823","1","15.0000","15.0000000000000000"
"15825","1","1015.1400","31.7231250000000000"
"15826","3","2990.2300","27.6873148148148148"
"15827","14","2644.4700","15.9305421686746988"
"15829","2","812.6200","12.3124242424242424"
"15830","1","854.5000","15.2589285714285714"
"15831","3","1151.5100","12.1211578947368421"
"15832","1","1131.0700","15.7093055555555556"
"15834","4","3555.0400","8.5663614457831325"
"15835","4","1886.1900","19.0524242424242424"
"15836","1","208.2400","13.8826666666666667"
"15837","1","630.2400","16.1600000000000000"
"15838","19","52335.3000","206.0444881889763780"
"15839","3","1372.5400","17.1567500000000000"
"15840","2","421.5300","12.3979411764705882"
"15841","4","2016.7000","28.8100000000000000"
"15843","1","207.6000","14.8285714285714286"
"15844","1","230.8800","12.1515789473684211"
"15845","8","6244.4000","28.6440366972477064"
"15847","2","502.0100","17.9289285714285714"
"15850","2","398.5700","2.8674100719424460"
"15852","2","258.7100","8.9210344827586207"
"15853","1","128.2900","3.5636111111111111"
"15854","12","4026.2100","20.0308955223880597"
"15855","5","1225.2500","9.3530534351145038"
"15856","27","35742.4500","34.1379656160458453"
"15857","1","422.4000","23.4666666666666667"
"15858","5","2094.4500","8.0555769230769231"
"15860","8","1415.1100","6.8362801932367150"
"15861","8","4669.0700","6.3698090040927694"
"15862","4","1409.2500","6.3195067264573991"
"15863","2","118.6700","3.7084375000000000"
"15864","6","3153.1200","90.0891428571428571"
"15865","3","1363.9500","21.6500000000000000"
"15866","1","280.9400","4.3221538461538462"
"15867","15","6177.0300","9.0705286343612335"
"15869","2","255.5300","9.8280769230769231"
"15870","1","539.7500","5.0919811320754717"
"15872","2","496.2700","3.0076969696969697"
"15874","7","7575.5100","42.7994915254237288"
"15877","2","699.4700","4.0431791907514451"
"15880","1","503.2200","3.2465806451612903"
"15881","5","556.4900","15.4580555555555556"
"15882","4","1212.5600","27.5581818181818182"
"15883","2","548.3300","8.4358461538461538"
"15885","3","514.0500","23.3659090909090909"
"15886","1","355.0900","23.6726666666666667"
"15888","1","377.2500","19.8552631578947368"
"15889","2","686.8200","4.9411510791366906"
"15891","1","651.5300","7.3205617977528090"
"15894","2","346.4400","5.9731034482758621"
"15895","1","631.5600","35.0866666666666667"
"15897","2","260.1200","8.1287500000000000"
"15898","5","2377.3000","16.9807142857142857"
"15899","1","98.7000","12.3375000000000000"
"15900","1","470.1000","6.7157142857142857"
"15901","3","493.5400","3.2469736842105263"
"15903","7","7985.4000","79.8540000000000000"
"15904","1","272.8400","5.6841666666666667"
"15906","7","2594.1600","11.6330044843049327"
"15907","3","1631.1700","4.2812860892388451"
"15909","1","196.9800","24.6225000000000000"
"15910","8","1880.3500","4.9095300261096606"
"15912","2","369.6900","14.2188461538461538"
"15916","8","2528.9600","10.4072427983539095"
"15917","1","272.3500","11.3479166666666667"
"15918","2","460.2000","7.4225806451612903"
"15919","2","787.7600","4.3283516483516484"
"15920","4","226.0500","2.8980769230769231"
"15921","1","633.4700","16.6702631578947368"
"15922","1","500.9000","33.3933333333333333"
"15923","1","194.7300","5.9009090909090909"
"15925","1","354.2500","18.6447368421052632"
"15930","1","590.8300","19.6943333333333333"
"15932","8","4559.1800","23.8700523560209424"
"15933","3","1589.2000","15.2807692307692308"
"15935","2","491.7400","27.3188888888888889"
"15937","1","145.3500","20.7642857142857143"
"15938","5","766.0800","21.2800000000000000"
"15939","15","8263.9700","80.2327184466019417"
"15940","1","71.6000","35.8000000000000000"
"15942","1","505.1400","26.5863157894736842"
"15944","1","693.2000","77.0222222222222222"
"15945","1","194.6000","64.8666666666666667"
"15947","1","3473.5400","82.7033333333333333"
"15948","2","1428.5500","16.4201149425287356"
"15949","2","475.0200","19.7925000000000000"
"15950","4","2953.9700","19.4340131578947368"
"15951","2","1180.6300","17.6213432835820896"
"15952","4","1509.8700","9.4960377358490566"
"15953","8","4092.5500","23.6563583815028902"
"15955","14","8470.0300","26.2230030959752322"
"15957","1","651.0900","11.0354237288135593"
"15958","1","147.8000","18.4750000000000000"
"15963","2","620.6300","16.3323684210526316"
"15965","4","1435.8300","8.4960355029585799"
"15967","2","633.6200","5.1098387096774194"
"15969","3","1111.3000","32.6852941176470588"
"15970","1","596.1000","33.1166666666666667"
"15971","12","4930.5000","129.7500000000000000"
"15973","1","581.2400","96.8733333333333333"
"15974","7","5936.3700","20.8293684210526316"
"15975","1","593.8200","16.4950000000000000"
"15976","2","768.9500","4.5232352941176471"
"15977","2","1657.7600","16.5776000000000000"
"15978","1","1829.2600","22.8657500000000000"
"15980","3","4308.3200","59.8377777777777778"
"15981","8","4959.8800","36.2035036496350365"
"15983","4","2140.6300","11.8266850828729282"
"15984","10","4362.4100","10.5627360774818402"
"15985","2","1780.4600","32.9714814814814815"
"15986","1","321.8000","11.4928571428571429"
"15987","7","2524.0600","13.3548148148148148"
"15988","1","276.8400","6.5914285714285714"
"15990","2","1592.9600","18.5227906976744186"
"15992","1","69.0300","13.8060000000000000"
"15993","7","4276.6400","5.1964034021871203"
"15994","1","494.4200","10.7482608695652174"
"15996","6","1534.7900","8.4329120879120879"
"15998","5","4528.8000","6.4789699570815451"
"16000","3","14439.7000","1312.7000000000000000"
"16003","5","4623.1800","28.1901219512195122"
"16005","4","904.0700","2.8976602564102564"
"16006","1","121.5600","12.1560000000000000"
"16007","4","2593.6400","4.6648201438848921"
"16008","3","613.8300","14.9714634146341463"
"16009","4","1682.3300","13.1432031250000000"
"16010","3","743.9200","5.3519424460431655"
"16011","16","5887.5900","17.1150872093023256"
"16012","3","2143.7900","14.9915384615384615"
"16013","47","87065.6200","375.2828448275862069"
"16014","3","916.2900","4.6277272727272727"
"16015","3","932.8700","3.7921544715447154"
"16016","8","2184.6100","6.6807645259938838"
"16017","1","335.4300","6.8455102040816327"
"16018","2","859.3200","17.5371428571428571"
"16019","9","6797.6000","28.8033898305084746"
"16020","3","1122.2400","18.3973770491803279"
"16022","1","821.7800","8.1364356435643564"
"16023","3","927.8500","7.4228000000000000"
"16024","1","325.6200","4.2288311688311688"
"16025","1","618.7000","16.2815789473684211"
"16026","1","293.9400","7.3485000000000000"
"16027","6","1207.7400","60.3870000000000000"
"16029","63","151417.6200","324.9305150214592275"
"16030","1","467.9400","10.6350000000000000"
"16031","2","794.4500","6.0185606060606061"
"16033","20","14129.8300","8.4306861575178998"
"16034","3","523.2500","20.1250000000000000"
"16036","2","1208.7000","14.2200000000000000"
"16037","3","1227.0200","22.7225925925925926"
"16038","3","661.2600","19.4488235294117647"
"16040","3","2313.1600","19.7705982905982906"
"16041","3","4798.2000","533.1333333333333333"
"16042","5","1726.7400","16.9288235294117647"
"16043","4","1361.6400","21.2756250000000000"
"16045","4","1859.3000","16.1678260869565217"
"16048","2","513.4800","36.6771428571428571"
"16049","3","1819.2300","4.2111805555555556"
"16050","1","228.1400","15.2093333333333333"
"16052","1","523.7600","11.3860869565217391"
"16053","2","2277.8400","18.2227200000000000"
"16054","1","1029.0600","11.1854347826086957"
"16055","1","166.6500","16.6650000000000000"
"16056","1","960.5100","9.1477142857142857"
"16057","7","3442.0000","18.6054054054054054"
"16059","6","2245.4100","8.5053409090909091"
"16062","4","1627.9900","18.4998863636363636"
"16063","1","365.9700","14.6388000000000000"
"16065","1","666.5300","5.2072656250000000"
"16066","5","2281.3600","15.9535664335664336"
"16070","2","1251.7500","27.8166666666666667"
"16071","1","467.5800","16.1234482758620690"
"16072","1","938.9200","27.6152941176470588"
"16073","1","122.4000","122.4000000000000000"
"16076","10","3201.9200","16.8522105263157895"
"16078","1","316.8000","79.2000000000000000"
"16079","3","2719.5800","67.9895000000000000"
"16080","2","371.5200","23.2200000000000000"
"16081","5","4791.0700","13.6109943181818182"
"16083","2","2758.0200","50.1458181818181818"
"16084","1","704.1600","11.9349152542372881"
"16085","5","1576.2000","6.0857142857142857"
"16086","5","1651.4200","27.0724590163934426"
"16091","2","663.0800","18.9451428571428571"
"16092","3","1139.0200","15.1869333333333333"
"16093","1","17.0000","17.0000000000000000"
"16094","4","1499.1300","16.4739560439560440"
"16096","1","571.1200","31.7288888888888889"
"16097","1","200.0500","18.1863636363636364"
"16098","7","2806.4000","30.8395604395604396"
"16099","3","1133.2000","18.2774193548387097"
"16101","1","1958.9900","17.1841228070175439"
"16102","3","2365.3000","31.5373333333333333"
"16103","6","1847.4800","29.3250793650793651"
"16104","1","359.7100","9.7218918918918919"
"16105","1","349.5600","24.9685714285714286"
"16106","1","139.0600","17.3825000000000000"
"16107","7","10659.1800","131.5948148148148148"
"16108","1","1224.9800","18.5603030303030303"
"16109","2","937.6800","27.5788235294117647"
"16110","3","1916.6900","3.7730118110236220"
"16112","4","227.6600","12.6477777777777778"
"16113","1","428.3000","8.0811320754716981"
"16114","1","180.9000","16.4454545454545455"
"16115","8","2443.5100","6.3966230366492147"
"16116","1","1026.4200","17.1070000000000000"
"16117","1","463.8700","9.2774000000000000"
"16119","2","636.8400","28.9472727272727273"
"16120","4","1745.1500","40.5848837209302326"
"16121","2","1475.4900","4.3524778761061947"
"16122","4","1079.4600","17.4106451612903226"
"16123","1","426.2800","18.5339130434782609"
"16124","1","517.7000","23.5318181818181818"
"16125","1","425.5500","25.0323529411764706"
"16126","4","11466.9000","58.2076142131979695"
"16127","1","804.9000","16.4265306122448980"
"16128","5","3217.6400","21.7408108108108108"
"16131","6","5094.1400","48.5156190476190476"
"16133","33","23828.7200","45.8244615384615385"
"16134","2","1041.9500","19.2953703703703704"
"16135","1","1078.5500","33.7046875000000000"
"16136","3","964.8600","19.6910204081632653"
"16139","3","1025.1400","20.1007843137254902"
"16140","2","1008.9400","20.5906122448979592"
"16141","1","959.3000","21.8022727272727273"
"16142","1","648.4600","14.0969565217391304"
"16143","6","4621.8900","22.6563235294117647"
"16144","1","525.6000","175.2000000000000000"
"16145","11","6159.7700","17.8544057971014493"
"16146","3","1248.9800","28.3859090909090909"
"16147","1","586.7000","18.3343750000000000"
"16148","1","152.6400","76.3200000000000000"
"16149","2","521.9200","15.8157575757575758"
"16150","5","2977.1000","17.4099415204678363"
"16152","1","3203.0000","60.4339622641509434"
"16153","5","2576.8500","20.9500000000000000"
"16156","9","4918.5000","24.9670050761421320"
"16157","3","873.4900","34.9396000000000000"
"16159","1","401.2000","23.6000000000000000"
"16160","2","1892.0600","57.3351515151515152"
"16161","19","9315.6100","12.5716734143049933"
"16162","1","49.3000","16.4333333333333333"
"16163","2","872.9500","124.7071428571428571"
"16164","3","1248.5600","26.0116666666666667"
"16168","27","7963.0000","44.2388888888888889"
"16169","4","3100.1900","20.6679333333333333"
"16170","6","2626.6700","15.4510000000000000"
"16171","1","123.0000","24.6000000000000000"
"16172","5","1821.9200","16.4136936936936937"
"16173","6","2164.9000","16.2774436090225564"
"16174","3","1448.6500","46.7306451612903226"
"16175","4","1621.7600","18.6409195402298851"
"16177","1","464.6000","23.2300000000000000"
"16178","1","275.3000","22.9416666666666667"
"16179","1","381.7100","20.0900000000000000"
"16180","8","16738.4800","68.8826337448559671"
"16181","1","560.0200","28.0010000000000000"
"16182","4","11168.6500","259.7360465116279070"
"16183","1","438.9100","21.9455000000000000"
"16184","6","1734.1900","26.2756060606060606"
"16185","2","870.8600","17.4172000000000000"
"16186","12","6339.5200","18.4825655976676385"
"16187","15","9616.4400","24.2227707808564232"
"16188","4","1317.5700","14.3214130434782609"
"16189","2","322.2300","17.9016666666666667"
"16190","1","395.7200","30.4400000000000000"
"16191","13","7500.8200","39.2713089005235602"
"16193","1","450.1900","16.0782142857142857"
"16198","1","617.1610","28.0527727272727273"
"16200","2","1557.6600","6.5447899159663866"
"16201","4","3229.6500","17.6483606557377049"
"16202","1","589.3700","21.0489285714285714"
"16203","4","840.7000","16.8140000000000000"
"16204","1","604.7100","7.2856626506024096"
"16205","4","1253.5000","7.4613095238095238"
"16206","4","882.9200","9.1970833333333333"
"16207","1","635.0000","24.4230769230769231"
"16208","2","1168.5100","10.8195370370370370"
"16209","5","4074.4200","56.5891666666666667"
"16210","18","40898.9200","199.5069268292682927"
"16211","1","1004.5200","34.6386206896551724"
"16212","2","891.9300","16.2169090909090909"
"16213","1","159.0000","26.5000000000000000"
"16214","3","1890.7500","26.6302816901408451"
"16215","1","327.0500","17.2131578947368421"
"16216","1","1542.5900","24.1029687500000000"
"16217","2","701.5500","22.6306451612903226"
"16218","7","5126.0800","42.0170491803278689"
"16221","3","1329.3300","9.8468888888888889"
"16222","1","1380.6900","6.4821126760563380"
"16224","4","1847.2400","14.3196899224806202"
"16225","5","1911.8000","8.3484716157205240"
"16226","3","434.1600","28.9440000000000000"
"16227","1","334.1400","47.7342857142857143"
"16229","2","1565.0500","22.6818840579710145"
"16230","2","821.7500","16.4350000000000000"
"16232","4","1687.9100","26.3735937500000000"
"16233","3","747.2800","29.8912000000000000"
"16235","5","1452.9600","19.3728000000000000"
"16236","1","644.2600","20.7825806451612903"
"16239","2","519.2000","22.5739130434782609"
"16240","2","5433.2300","27.3026633165829146"
"16241","13","4095.9200","4.1625203252032520"
"16242","7","6016.6200","13.5204943820224719"
"16243","2","576.5100","7.4871428571428571"
"16244","2","2067.5000","17.2291666666666667"
"16245","3","1799.7600","15.6500869565217391"
"16247","1","236.6000","8.4500000000000000"
"16248","1","238.2600","21.6600000000000000"
"16249","5","2755.6000","26.2438095238095238"
"16250","2","510.1300","15.9415625000000000"
